make,model,price,year,kilometers,kilowatts,engine_type,created_at
renault,clio,700.00,2004,237000,74,diesel,2020-05-31
renault,clio,700.00,2002,160000,55,petrol,2020-08-16
renault,clio,700.00,2004,235250,60,diesel,2020-06-11
renault,clio,700.00,2001,179000,72,petrol,2020-07-16
renault,clio,700.00,2002,148886,72,petrol,2020-08-05
renault,clio,700.00,2003,239390,74,petrol,2020-04-30
renault,clio,700.00,2002,183500,55,petrol,2020-06-29
renault,clio,700.00,2003,194275,55,petrol,2020-08-24
renault,clio,700.00,2005,218000,55,petrol,2020-07-19
renault,clio,700.00,2004,250000,60,diesel,2020-07-27
renault,clio,700.00,2004,174000,43,petrol,2020-06-07
renault,clio,700.00,2003,207000,55,petrol,2020-04-26
renault,clio,700.00,2002,222500,55,petrol,2020-05-16
renault,clio,700.00,2005,205000,48,diesel,2020-08-04
renault,clio,700.00,2004,255135,55,petrol,2020-08-11
renault,clio,700.00,2003,218000,55,petrol,2020-06-03
renault,clio,700.00,2004,163000,48,diesel,2020-07-16
renault,clio,700.00,2005,250000,60,diesel,2020-08-14
renault,clio,700.00,2002,251539,72,petrol,2020-06-11
renault,clio,700.00,2003,190000,55,petrol,2020-07-13
renault,clio,700.00,2007,186000,47,diesel,2020-07-15
renault,clio,700.00,2002,168325,43,petrol,2020-06-12
renault,clio,700.00,2006,213000,55,petrol,2020-06-06
renault,clio,700.00,2006,230000,43,petrol,2020-07-06
renault,clio,700.00,2003,200000,72,petrol,2020-06-10
renault,clio,700.00,2001,240000,55,petrol,2020-06-03
renault,clio,700.00,2002,230000,79,petrol,2020-06-28
renault,clio,700.00,2006,319146,50,diesel,2020-06-30
renault,clio,700.00,2003,218000,55,petrol,2020-06-16
renault,clio,700.00,2003,218000,55,petrol,2020-06-22
renault,clio,700.00,2003,210000,55,petrol,2020-06-17
renault,clio,720.00,2004,176000,55,petrol,2020-04-28
renault,clio,720.00,2005,166000,55,petrol,2020-07-27
renault,clio,720.00,2002,250000,72,petrol,2020-09-18
renault,clio,720.00,2003,205000,55,petrol,2020-08-02
renault,clio,720.00,2002,183965,55,petrol,2020-08-05
renault,clio,730.00,2003,242000,48,diesel,2020-04-27
renault,clio,730.00,2003,154000,60,diesel,2020-06-16
renault,clio,730.00,2005,155000,55,petrol,2020-08-25
renault,clio,730.00,2002,167000,55,petrol,2020-05-31
renault,clio,739.00,2003,150000,55,petrol,2020-09-25
renault,clio,740.00,2003,131000,43,petrol,2020-09-05
renault,clio,740.00,2005,240000,55,petrol,2020-08-10
renault,clio,740.00,2004,244000,60,diesel,2020-08-03
renault,clio,740.00,2003,131000,43,petrol,2020-09-10
renault,clio,749.00,2002,194400,72,petrol,2020-08-31
renault,clio,750.00,2003,150000,43,petrol,2020-10-04
renault,clio,750.00,2003,243000,55,petrol,2020-09-24
renault,clio,750.00,2005,179000,55,petrol,2020-06-22
renault,clio,750.00,2005,196000,55,petrol,2020-08-08
renault,clio,750.00,2005,75,55,petrol,2020-05-13
renault,clio,750.00,2005,215000,55,petrol,2020-05-06
renault,clio,750.00,2006,186000,43,petrol,2020-06-16
renault,clio,750.00,2003,198000,72,petrol,2020-09-16
renault,clio,750.00,2002,140000,43,petrol,2020-09-02
renault,clio,750.00,2005,222000,72,petrol,2020-08-05
renault,clio,750.00,2002,179000,72,petrol,2020-08-28
renault,clio,750.00,2003,190000,55,petrol,2020-05-05
renault,clio,750.00,2004,224000,55,petrol,2020-08-28
renault,clio,750.00,2002,111522,55,petrol,2020-08-11
renault,clio,750.00,2002,170000,55,petrol,2020-05-25
renault,clio,750.00,2005,2500,60,diesel,2020-09-21
renault,clio,750.00,2006,210000,55,petrol,2020-08-25
renault,clio,750.00,2003,119845,55,petrol,2020-04-26
renault,clio,750.00,2004,206558,55,petrol,2020-06-03
renault,clio,750.00,2004,75,55,petrol,2020-06-23
renault,clio,750.00,2000,250000,72,petrol,2020-07-31
renault,clio,750.00,2002,196000,72,petrol,2020-06-11
renault,clio,750.00,2004,220000,74,diesel,2020-06-20
renault,clio,750.00,2002,119000,43,petrol,2020-06-16
renault,clio,750.00,2004,178500,55,petrol,2020-09-10
renault,clio,750.00,2005,167000,55,petrol,2020-07-27
renault,clio,750.00,2003,213776,75,petrol,2020-09-08
renault,clio,750.00,2004,250000,43,petrol,2020-08-04
renault,clio,750.00,2001,155794,55,petrol,2020-05-29
renault,clio,750.00,2003,230000,60,diesel,2020-07-24
renault,clio,750.00,2001,142100,48,diesel,2020-08-27
renault,clio,750.00,2003,165000,55,petrol,2020-04-29
renault,clio,750.00,2005,180000,48,diesel,2020-05-12
renault,clio,750.00,2004,166000,43,petrol,2020-08-08
renault,clio,750.00,2004,155000,55,petrol,2020-07-07
renault,clio,750.00,2002,269000,48,diesel,2020-09-11
renault,clio,750.00,2006,106000,55,petrol,2020-08-29
renault,clio,750.00,2002,201000,55,petrol,2020-08-02
renault,clio,750.00,2001,206000,48,diesel,2020-09-23
renault,clio,750.00,2004,235000,55,petrol,2020-09-23
renault,clio,750.00,2005,150000,55,petrol,2020-08-18
renault,clio,750.00,2004,220000,72,petrol,2020-06-16
renault,clio,750.00,2003,164000,55,petrol,2020-07-07
renault,clio,750.00,2002,206000,48,diesel,2020-08-16
renault,clio,750.00,2002,214000,72,petrol,2020-09-01
renault,clio,750.00,2001,245761,72,petrol,2020-08-17
renault,clio,750.00,2005,179000,55,petrol,2020-06-23
renault,clio,750.00,2002,111522,55,petrol,2020-08-13
renault,clio,750.00,2003,183731,55,petrol,2020-09-29
renault,clio,750.00,2003,183731,55,petrol,2020-10-01
renault,clio,750.00,2007,297000,63,diesel,2020-06-07
renault,clio,750.00,2002,215000,55,petrol,2020-08-05
renault,clio,750.00,2006,230000,55,petrol,2020-09-02
renault,clio,750.00,2002,147300,55,petrol,2020-09-15
renault,clio,750.00,2002,109000,43,petrol,2020-06-12
renault,clio,750.00,2006,58,43,petrol,2020-05-22
renault,clio,750.00,2004,230000,74,diesel,2020-06-12
renault,clio,750.00,2004,222000,72,petrol,2020-06-21
renault,clio,750.00,2000,199853,43,petrol,2020-04-28
renault,clio,750.00,2003,203000,55,petrol,2020-09-17
renault,clio,750.00,2002,157000,98,petrol,2020-10-07
renault,clio,750.00,2003,243845,55,petrol,2020-09-27
renault,clio,750.00,2004,250000,60,diesel,2020-07-20
renault,clio,760.00,2003,256012,72,petrol,2020-09-09
renault,clio,760.00,2003,230000,55,petrol,2020-05-20
renault,clio,760.00,2001,170000,55,petrol,2020-09-05
renault,clio,770.00,2004,239876,48,diesel,2020-10-03
renault,clio,770.00,2006,210000,50,diesel,2020-05-01
renault,clio,770.00,2004,172400,60,diesel,2020-08-01
renault,clio,775.00,2004,200000,55,petrol,2020-09-04
renault,clio,780.00,2003,223000,72,petrol,2020-05-23
renault,clio,780.00,2005,230000,60,diesel,2020-08-12
renault,clio,780.00,2005,268000,48,diesel,2020-09-11
renault,clio,780.00,2004,144000,55,petrol,2020-08-22
renault,clio,780.00,2003,220000,55,petrol,2020-05-19
renault,clio,780.00,2003,187000,55,petrol,2020-10-06
renault,clio,780.00,2004,240000,60,diesel,2020-09-02
renault,clio,780.00,2002,219000,55,petrol,2020-06-06
renault,clio,780.00,2004,244000,48,diesel,2020-08-19
renault,clio,784.00,2007,227230,55,petrol,2020-07-13
renault,clio,790.00,2002,167000,55,petrol,2020-05-02
renault,clio,790.00,2005,220000,48,diesel,2020-05-01
renault,clio,790.00,2003,75,55,petrol,2020-05-09
renault,clio,790.00,2002,219000,55,petrol,2020-07-22
renault,clio,790.00,2003,190529,72,petrol,2020-05-17
renault,clio,790.00,2003,150671,55,petrol,2020-07-27
renault,clio,790.00,2004,160000,55,petrol,2020-10-05
renault,clio,790.00,2003,206000,60,diesel,2020-06-02
renault,clio,790.00,2005,212000,55,petrol,2020-05-20
renault,clio,790.00,2003,218000,60,diesel,2020-05-09
renault,clio,790.00,2002,175000,55,petrol,2020-05-01
renault,clio,790.00,2001,132000,55,petrol,2020-04-27
renault,clio,790.00,2004,204000,55,petrol,2020-05-18
renault,clio,790.00,2003,270000,60,diesel,2020-06-11
renault,clio,790.00,2003,155600,55,petrol,2020-06-10
renault,clio,790.00,2000,199890,43,petrol,2020-07-11
renault,clio,790.00,2004,220000,48,diesel,2020-07-25
renault,clio,790.00,2005,210000,55,petrol,2020-09-30
renault,clio,799.00,2002,219000,55,petrol,2020-07-11
renault,clio,799.00,2001,93006,55,petrol,2020-05-25
renault,clio,799.00,2003,82,60,diesel,2020-05-23
renault,clio,799.00,2005,223000,63,diesel,2020-04-29
renault,clio,799.00,2004,100000,55,petrol,2020-04-26
renault,clio,799.00,2001,244000,79,petrol,2020-08-11
renault,clio,799.00,2004,199500,72,petrol,2020-05-24
renault,clio,799.00,2002,249000,72,petrol,2020-06-22
renault,clio,799.00,2004,120000,43,petrol,2020-08-25
renault,clio,799.00,2002,75,55,petrol,2020-06-14
renault,clio,800.00,2005,126000,72,petrol,2020-08-29
renault,clio,800.00,2004,297000,43,petrol,2020-05-27
renault,clio,800.00,2001,143125,48,diesel,2020-09-13
renault,clio,800.00,2003,187000,55,petrol,2020-10-02
renault,clio,800.00,2002,131470,55,petrol,2020-09-30
renault,clio,800.00,2006,257000,43,petrol,2020-09-22
renault,clio,800.00,2000,106000,43,petrol,2020-06-28
renault,clio,800.00,2001,245480,72,petrol,2020-06-24
renault,clio,800.00,2003,187200,55,petrol,2020-10-04
renault,clio,800.00,2003,209000,55,petrol,2020-08-11
renault,clio,800.00,2001,141000,55,petrol,2020-09-01
renault,clio,800.00,2004,232000,48,diesel,2020-06-15
renault,clio,800.00,2007,325900,55,petrol,2020-08-12
renault,clio,800.00,2003,193000,55,petrol,2020-07-24
renault,clio,800.00,2003,161000,55,petrol,2020-10-08
renault,clio,800.00,2006,157000,43,petrol,2020-09-01
renault,clio,800.00,2005,250000,60,diesel,2020-08-10
renault,clio,800.00,2005,280000,78,diesel,2020-06-07
renault,clio,800.00,2003,199000,55,petrol,2020-09-11
renault,clio,800.00,2004,270000,55,petrol,2020-07-30
renault,clio,800.00,1999,855560,43,petrol,2020-08-11
renault,clio,800.00,2001,188000,72,petrol,2020-07-21
renault,clio,800.00,2002,108500,43,petrol,2020-10-05
renault,clio,800.00,2008,212000,55,petrol,2020-06-04
renault,clio,800.00,2006,135000,50,diesel,2020-04-27
renault,clio,800.00,2005,181000,43,petrol,2020-08-07
renault,clio,800.00,2000,117994,43,petrol,2020-08-21
renault,clio,800.00,2003,110000,55,petrol,2020-07-14
renault,clio,800.00,2002,200000,55,petrol,2020-06-01
renault,clio,800.00,2004,275000,48,diesel,2020-04-25
renault,clio,800.00,2006,250000,55,petrol,2020-05-06
renault,clio,800.00,2004,75,55,petrol,2020-06-04
renault,clio,800.00,2003,170000,55,petrol,2020-05-04
renault,clio,800.00,2007,185000,43,petrol,2020-06-23
renault,clio,800.00,2004,220700,60,diesel,2020-08-24
renault,clio,800.00,2003,158500,55,petrol,2020-10-05
renault,clio,800.00,2002,147088,55,petrol,2020-07-17
renault,clio,800.00,2004,188000,55,petrol,2020-07-25
renault,clio,800.00,2004,210000,72,petrol,2020-10-03
renault,clio,800.00,2005,220236,48,diesel,2020-06-26
renault,clio,800.00,2004,264000,60,diesel,2020-05-08
renault,clio,800.00,2004,320000,60,diesel,2020-08-28
renault,clio,800.00,2004,217000,60,diesel,2020-10-02
renault,clio,800.00,2003,165456,55,petrol,2020-06-29
renault,clio,800.00,2002,113560,43,petrol,2020-10-02
renault,clio,800.00,2003,184900,55,petrol,2020-07-16
renault,clio,800.00,2001,137225,72,petrol,2020-08-07
renault,clio,800.00,2003,85300,72,petrol,2020-08-06
renault,clio,800.00,2003,171000,55,petrol,2020-07-18
renault,clio,800.00,2001,145144,55,petrol,2020-06-03
renault,clio,800.00,2002,18742,55,petrol,2020-07-13
renault,clio,800.00,2002,170000,55,petrol,2020-04-17
renault,clio,800.00,2005,98,72,petrol,2020-05-26
renault,clio,800.00,2004,196000,55,petrol,2020-07-19
renault,clio,800.00,2006,258000,55,petrol,2020-10-08
renault,clio,800.00,2002,194265,55,petrol,2020-05-25
renault,clio,810.00,2003,188970,55,petrol,2020-09-19
renault,clio,810.00,2007,175000,43,petrol,2020-09-07
renault,clio,820.00,2005,210000,55,petrol,2020-09-22
renault,clio,820.00,2002,284000,55,petrol,2020-04-26
renault,clio,820.00,2004,190000,48,diesel,2020-05-21
renault,clio,820.00,2005,150540,72,petrol,2020-09-27
renault,clio,820.00,2001,93006,55,petrol,2020-05-05
renault,clio,820.00,2005,65,48,petrol,2020-06-20
renault,clio,826.00,2005,271521,60,diesel,2020-08-04
renault,clio,830.00,2002,207800,55,petrol,2020-04-27
renault,clio,830.00,2004,186000,55,petrol,2020-06-03
renault,clio,830.00,2003,161600,55,petrol,2020-05-14
renault,clio,833.00,2002,144000,72,petrol,2020-05-31
renault,clio,840.00,2004,212300,60,diesel,2020-05-17
renault,clio,840.00,2003,182000,55,petrol,2020-09-08
renault,clio,840.00,2003,140000,43,petrol,2020-06-26
renault,clio,840.00,2003,186470,43,petrol,2020-09-24
renault,clio,849.00,2004,188500,48,diesel,2020-07-18
renault,clio,849.00,2003,185000,72,petrol,2020-05-21
renault,clio,849.00,2004,250000,60,diesel,2020-07-11
renault,clio,850.00,2003,175000,60,diesel,2020-05-28
renault,clio,850.00,2006,190000,55,petrol,2020-09-25
renault,clio,850.00,2003,177000,60,diesel,2020-07-20
renault,clio,850.00,2002,132000,72,petrol,2020-08-12
renault,clio,850.00,1996,64000,43,petrol,2020-09-28
renault,clio,850.00,2001,244000,79,petrol,2020-07-29
renault,clio,850.00,2005,208600,55,petrol,2020-08-25
renault,clio,850.00,2003,230000,60,diesel,2020-06-26
renault,clio,850.00,1996,64000,43,petrol,2020-09-27
renault,clio,850.00,2002,155000,43,petrol,2020-05-31
renault,clio,850.00,2003,177300,60,diesel,2020-07-28
renault,clio,850.00,2006,279000,50,diesel,2020-05-31
renault,clio,850.00,2005,273000,48,diesel,2020-09-30
renault,clio,850.00,2006,193000,55,petrol,2020-06-28
renault,clio,850.00,2003,220000,55,petrol,2020-06-27
renault,clio,850.00,2003,215500,48,diesel,2020-08-16
renault,clio,850.00,2006,220000,55,petrol,2020-09-15
renault,clio,850.00,2005,274000,60,diesel,2020-06-07
renault,clio,850.00,2004,188000,55,petrol,2020-09-20
renault,clio,850.00,1996,64500,43,petrol,2020-10-04
renault,clio,850.00,2005,210000,55,petrol,2020-09-23
renault,clio,850.00,2003,224000,55,petrol,2020-05-11
renault,clio,850.00,2002,195000,72,petrol,2020-06-19
renault,clio,850.00,1991,65000,57,petrol,2020-10-04
renault,clio,850.00,2002,180800,72,petrol,2020-04-27
renault,clio,850.00,2003,175000,60,diesel,2020-07-13
renault,clio,850.00,1996,64500,43,petrol,2020-10-04
renault,clio,850.00,2007,255000,55,petrol,2020-09-15
renault,clio,850.00,2001,107000,43,petrol,2020-07-10
renault,clio,850.00,2004,244000,48,diesel,2020-08-16
renault,clio,850.00,2003,163000,55,petrol,2020-08-29
renault,clio,850.00,2004,183768,55,petrol,2020-08-26
renault,clio,850.00,2005,181000,50,diesel,2020-08-26
renault,clio,850.00,2004,218821,48,diesel,2020-07-27
renault,clio,850.00,2003,262000,60,diesel,2020-08-11
renault,clio,850.00,2006,173000,50,diesel,2020-08-15
renault,clio,850.00,2005,219262,60,diesel,2020-09-24
renault,clio,850.00,2004,185000,55,petrol,2020-05-25
renault,clio,850.00,2003,215943,55,petrol,2020-09-12
renault,clio,850.00,2002,201475,55,petrol,2020-09-03
renault,clio,850.00,2005,252000,60,diesel,2020-08-26
renault,clio,850.00,2003,121000,55,petrol,2020-09-08
renault,clio,850.00,2004,140000,55,petrol,2020-10-05
renault,clio,850.00,2003,170000,55,petrol,2020-07-20
renault,clio,850.00,2004,230000,60,diesel,2020-05-11
renault,clio,850.00,2003,249500,55,petrol,2020-05-31
renault,clio,850.00,1996,64000,43,petrol,2020-09-25
renault,clio,850.00,2005,169000,55,petrol,2020-07-14
renault,clio,850.00,2004,213000,55,petrol,2020-06-20
renault,clio,850.00,2006,100890,43,petrol,2020-05-04
renault,clio,850.00,2002,275000,43,petrol,2020-06-15
renault,clio,850.00,2006,100300,43,petrol,2020-05-11
renault,clio,850.00,2007,123000,43,petrol,2020-06-22
renault,clio,850.00,2004,250000,60,diesel,2020-06-27
renault,clio,850.00,2003,169000,55,petrol,2020-05-13
renault,clio,850.00,2004,136000,55,petrol,2020-10-06
renault,clio,850.00,2004,180000,55,petrol,2020-05-01
renault,clio,850.00,2006,168619,55,petrol,2020-05-31
renault,clio,850.00,2006,250000,55,petrol,2020-05-28
renault,clio,850.00,2004,182000,72,petrol,2020-09-03
renault,clio,850.00,2004,240000,48,diesel,2020-10-07
renault,clio,850.00,2003,213000,55,petrol,2020-05-07
renault,clio,850.00,2006,258000,55,petrol,2020-09-25
renault,clio,850.00,2004,179500,55,petrol,2020-05-16
renault,clio,850.00,2003,195304,72,petrol,2020-06-15
renault,clio,850.00,2006,197000,43,petrol,2020-10-03
renault,clio,850.00,2001,217000,72,petrol,2020-05-29
renault,clio,860.00,2004,157140,72,petrol,2020-05-06
renault,clio,860.00,2003,210000,55,petrol,2020-08-09
renault,clio,860.00,2004,149000,55,petrol,2020-05-06
renault,clio,870.00,2005,238000,55,petrol,2020-09-17
renault,clio,870.00,2005,179830,55,petrol,2020-07-29
renault,clio,870.00,2003,106300,55,petrol,2020-05-14
renault,clio,870.00,2002,109433,55,petrol,2020-08-19
renault,clio,875.00,2003,94085,55,petrol,2020-07-15
renault,clio,880.00,2003,98,72,petrol,2020-05-13
renault,clio,880.00,2003,168000,55,petrol,2020-04-17
renault,clio,880.00,2004,147179,55,petrol,2020-07-18
renault,clio,880.00,2004,220000,60,diesel,2020-09-27
renault,clio,880.00,2004,220000,60,diesel,2020-09-24
renault,clio,880.00,2004,220000,60,diesel,2020-09-30
renault,clio,880.00,2005,220000,63,diesel,2020-05-04
renault,clio,880.00,2005,172000,72,petrol,2020-06-03
renault,clio,888.00,2003,169000,55,petrol,2020-09-22
renault,clio,888.00,2003,169000,55,petrol,2020-09-23
renault,clio,890.00,2001,150000,55,petrol,2020-05-02
renault,clio,890.00,2007,172554,55,petrol,2020-05-05
renault,clio,890.00,2005,238300,55,petrol,2020-08-24
renault,clio,890.00,2003,160000,48,diesel,2020-06-06
renault,clio,890.00,2005,179000,55,petrol,2020-06-16
renault,clio,890.00,2006,194000,55,petrol,2020-05-26
renault,clio,890.00,2001,141160,55,petrol,2020-08-14
renault,clio,890.00,2003,168000,55,petrol,2020-10-05
renault,clio,890.00,2003,296000,55,petrol,2020-09-29
renault,clio,890.00,2005,190000,55,petrol,2020-08-18
renault,clio,890.00,2005,273000,48,diesel,2020-09-23
renault,clio,890.00,2006,239000,55,petrol,2020-10-07
renault,clio,890.00,2006,258000,55,petrol,2020-09-19
renault,clio,890.00,2006,220000,60,diesel,2020-05-06
renault,clio,890.00,1991,67000,57,petrol,2020-10-01
renault,clio,890.00,2005,258000,48,diesel,2020-07-24
renault,clio,890.00,2005,210000,55,petrol,2020-09-17
renault,clio,890.00,2004,213000,48,diesel,2020-09-02
renault,clio,890.00,2003,188000,55,petrol,2020-05-10
renault,clio,890.00,2007,230000,55,petrol,2020-09-01
renault,clio,890.00,2004,167000,55,petrol,2020-05-08
renault,clio,890.00,2003,140000,55,petrol,2020-08-27
renault,clio,890.00,2003,190000,55,petrol,2020-07-15
renault,clio,890.00,2004,240000,55,,2020-08-12
renault,clio,890.00,2002,173261,72,petrol,2020-05-01
renault,clio,890.00,2006,258000,48,petrol,2020-10-02
renault,clio,899.00,2003,98,72,petrol,2020-05-11
renault,clio,899.00,2007,123000,43,petrol,2020-06-23
renault,clio,899.00,2007,225000,43,petrol,2020-09-28
renault,clio,899.00,2003,98,72,petrol,2020-05-06
renault,clio,899.00,2002,144000,55,petrol,2020-09-11
renault,clio,900.00,2004,125000,55,petrol,2020-05-11
renault,clio,900.00,2004,128000,65,petrol,2020-10-05
renault,clio,900.00,2002,120000,55,petrol,2020-08-24
renault,clio,900.00,2002,147000,55,petrol,2020-09-08
renault,clio,900.00,2004,212000,60,diesel,2020-07-28
renault,clio,900.00,2002,203000,55,petrol,2020-05-27
renault,clio,900.00,2005,82,60,diesel,2020-06-17
renault,clio,900.00,2003,246000,60,diesel,2020-04-25
renault,clio,900.00,2007,164324,43,petrol,2020-07-21
renault,clio,900.00,2020,190000,53,petrol,2020-05-24
renault,clio,900.00,2006,207000,55,petrol,2020-09-15
renault,clio,900.00,2007,190000,55,petrol,2020-05-25
renault,clio,900.00,2002,188000,48,diesel,2020-04-28
renault,clio,900.00,2003,155900,55,petrol,2020-09-18
renault,clio,900.00,2004,110578,55,petrol,2020-06-23
renault,clio,900.00,2001,141000,55,petrol,2020-08-13
renault,clio,900.00,2007,190000,43,petrol,2020-05-31
renault,clio,900.00,2004,267000,48,diesel,2020-05-06
renault,clio,900.00,2007,175000,43,petrol,2020-09-01
renault,clio,900.00,2001,143223,55,petrol,2020-09-22
renault,clio,900.00,2005,183000,79,petrol,2020-05-25
renault,clio,900.00,2004,141246,55,petrol,2020-08-07
renault,clio,900.00,2004,82,60,diesel,2020-06-21
renault,clio,900.00,2005,225314,60,diesel,2020-06-22
